"char";"storage";"item";"quantity"
"Aniyah";"wardrobe4";"Kumbhakarna";"4"
"Aniyah";"wardrobe4";"Welkin Crown";"1"
"Aniyah";"wardrobe4";"Evoker's Ring";"1"
"Aniyah";"wardrobe4";"Merlinic Dastanas";"4"
"Aniyah";"wardrobe4";"Elan Strap +1";"1"
"Aniyah";"wardrobe4";"Turbo Animator";"1"
"Aniyah";"wardrobe4";"Campestres's Cape";"4"
"Aniyah";"wardrobe4";"Helios Band";"1"
"Aniyah";"slip 01";"Hoshikazu Tekko";"1"
"Aniyah";"slip 01";"Usukane Sune-Ate";"1"
"Aniyah";"slip 01";"Usukane Hizayoroi";"1"
"Aniyah";"slip 01";"Enlil's Brayettes";"1"
"Aniyah";"slip 01";"Enyo's Gauntlets";"1"
"Aniyah";"slip 01";"Freyr's Mask";"1"
"Aniyah";"slip 01";"Tsukikazu Haidate";"1"
"Aniyah";"slip 01";"Enyo's Leggings";"1"
"Aniyah";"slip 01";"Njord's Gloves";"1"
"Aniyah";"slip 01";"Nemain's Robe";"1"
"Aniyah";"slip 01";"Anu's Gages";"1"
"Aniyah";"slip 01";"T.kazu Sune-Ate";"1"
"Aniyah";"slip 01";"Anu's Tiara";"1"
"Aniyah";"slip 01";"Delta Earring";"1"
"Aniyah";"slip 01";"Phobos's Gnt.";"1"
"Aniyah";"slip 01";"Bodb's Crown";"1"
"Aniyah";"slip 01";"Omega Ring";"1"
"Aniyah";"slip 01";"Nemain's Sabots";"1"
"Aniyah";"slip 01";"Nemain's Cuffs";"1"
"Aniyah";"slip 01";"Gleeman's Cape";"1"
"Aniyah";"slip 01";"Aslan Cape";"1"
"Aniyah";"slip 01";"Nemain's Slops";"1"
"Aniyah";"slip 01";"Askar Zucchetto";"1"
"Aniyah";"slip 01";"Goliard Chapeau";"1"
"Aniyah";"slip 01";"Freyr's Jerkin";"1"
"Aniyah";"slip 01";"Macha's Cuffs";"1"
"Aniyah";"slip 01";"Morrigan's Pgch.";"1"
"Aniyah";"slip 01";"Askar Dirs";"1"
"Aniyah";"slip 01";"Enlil's Crackows";"1"
"Aniyah";"slip 01";"Bodb's Slops";"1"
"Aniyah";"slip 01";"Anu's Gaiters";"1"
"Aniyah";"slip 01";"Nemain's Crown";"1"
"Aniyah";"slip 01";"Bodb's Robe";"1"
"Aniyah";"slip 01";"Njord's Ledelsens";"1"
"Aniyah";"slip 01";"Enyo's Mask";"1"
"Aniyah";"slip 01";"H.kazu Hachimaki";"1"
"Aniyah";"slip 01";"Enyo's Cuisses";"1"
"Aniyah";"slip 01";"Freyr's Ledelsens";"1"
"Aniyah";"slip 01";"Deimos's Cuisses";"1"
"Aniyah";"slip 01";"Njord's Trousers";"1"
"Aniyah";"slip 01";"Skadi's Bazubands";"1"
"Aniyah";"slip 01";"Denali Bonnet";"1"
"Aniyah";"slip 01";"Macha's Coat";"1"
"Aniyah";"slip 01";"Enlil's Kolluks";"1"
"Aniyah";"slip 01";"Ea's Brais";"1"
"Aniyah";"slip 01";"Tsukikazu Togi";"1"
"Aniyah";"slip 02";"Prudence Rod";"1"
"Aniyah";"slip 02";"Hope Staff";"1"
"Aniyah";"slip 02";"Zenith Mitts";"1"
"Aniyah";"slip 02";"Shura Togi";"1"
"Aniyah";"slip 02";"Musical Earring";"1"
"Aniyah";"slip 02";"Zenith Slacks";"1"
"Aniyah";"slip 02";"Byakko's Haidate";"1"
"Aniyah";"slip 02";"Crimson Mask";"1"
"Aniyah";"slip 02";"Suzaku's Sune-Ate";"1"
"Aniyah";"slip 02";"Love Torque";"1"
"Aniyah";"slip 02";"Hope Torque";"1"
"Aniyah";"slip 02";"Faith Baghnakhs";"1"
"Aniyah";"slip 02";"Justice Torque";"1"
"Aniyah";"slip 02";"Temp. Torque";"1"
"Aniyah";"slip 02";"Faith Torque";"1"
"Aniyah";"slip 02";"Byakko's Axe";"1"
"Aniyah";"slip 02";"Zenith Crown";"1"
"Aniyah";"slip 02";"Seiryu's Sword";"1"
"Aniyah";"slip 02";"Shura Kote";"1"
"Aniyah";"slip 02";"Genbu's Kabuto";"1"
"Aniyah";"slip 02";"Dalmatica";"1"
"Aniyah";"slip 02";"Seiryu's Kote";"1"
"Aniyah";"slip 03";"Aurum Cuisses";"1"
"Aniyah";"slip 03";"Twilight Cape";"1"
"Aniyah";"slip 03";"Oracle's Gloves";"1"
"Aniyah";"slip 03";"Enkidu's Subligar";"1"
"Aniyah";"slip 03";"Oracle's Pigaches";"1"
"Aniyah";"slip 03";"Oracle's Braconi";"1"
"Aniyah";"slip 03";"Twilight Knife";"1"
"Aniyah";"slip 03";"Aurum Cuirass";"1"
"Aniyah";"slip 03";"Enkidu's Mittens";"1"
"Aniyah";"slip 03";"Enkidu's Harness";"1"
"Aniyah";"slip 03";"Enkidu's Cap";"1"
"Aniyah";"slip 03";"Twilight Belt";"1"
"Aniyah";"slip 03";"Oracle's Robe";"1"
"Aniyah";"slip 03";"Twilight Torque";"1"
"Aniyah";"slip 03";"Oracle's Cap";"1"
"Aniyah";"slip 03";"Aurum Armet";"1"
"Aniyah";"slip 03";"Aurum Sabatons";"1"
"Aniyah";"slip 03";"Enkidu's Leggings";"1"
"Aniyah";"slip 03";"Aurum Gauntlets";"1"
"Aniyah";"slip 04";"Dowser's Wand";"1"
"Aniyah";"slip 04";"Choral Cuffs";"1"
"Aniyah";"slip 04";"Immortal's Scimitar";"1"
"Aniyah";"slip 04";"Filiae Bell";"1"
"Aniyah";"slip 04";"Choral Cannions";"1"
"Aniyah";"slip 04";"Barbaroi Axe";"1"
"Aniyah";"slip 04";"Choral Slippers";"1"
"Aniyah";"slip 04";"Choral Roundlet";"1"
"Aniyah";"slip 06";"Warrior's Mufflers";"1"
"Aniyah";"slip 06";"Cleric's Belt";"1"
"Aniyah";"slip 06";"Wyrm Mail";"1"
"Aniyah";"slip 06";"Bard's Jstcorps";"1"
"Aniyah";"slip 06";"Warrior's Calligae";"1"
"Aniyah";"slip 06";"Melee Cape";"1"
"Aniyah";"slip 06";"Warrior's Cuisses";"1"
"Aniyah";"slip 06";"Bard's Roundlet";"1"
"Aniyah";"slip 06";"Koga Chainmail";"1"
"Aniyah";"slip 06";"Abyss Burgeonet";"1"
"Aniyah";"slip 06";"Abyss Flanchard";"1"
"Aniyah";"slip 06";"Koga Hatsuburi";"1"
"Aniyah";"slip 06";"Etoile Shoes";"1"
"Aniyah";"slip 06";"Etoile Casaque";"1"
"Aniyah";"slip 06";"Abyss Gauntlets";"1"
"Aniyah";"slip 06";"Bard's Cannions";"1"
"Aniyah";"slip 06";"Wyrm Armet";"1"
"Aniyah";"slip 06";"Etoile Tights";"1"
"Aniyah";"slip 06";"Commodore Gants";"1"
"Aniyah";"slip 06";"Assassin's Armlets";"1"
"Aniyah";"slip 06";"Etoile Bangles";"1"
"Aniyah";"slip 06";"Assassin's Vest";"1"
"Aniyah";"slip 06";"Saotome Sune-Ate";"1"
"Aniyah";"slip 06";"Warrior's Lorica";"1"
"Aniyah";"slip 06";"Etoile Tiara";"1"
"Aniyah";"slip 06";"Comm. Bottes";"1"
"Aniyah";"slip 06";"Valor Gauntlets";"1"
"Aniyah";"slip 06";"Sorcerer's Belt";"1"
"Aniyah";"slip 06";"Koga Sarashi";"1"
"Aniyah";"slip 06";"Commodore Frac";"1"
"Aniyah";"slip 06";"Scout's Beret";"1"
"Aniyah";"slip 06";"Comm. Tricorne";"1"
"Aniyah";"slip 06";"Comm. Trews";"1"
"Aniyah";"slip 06";"Wyrm Brais";"1"
"Aniyah";"slip 06";"Assassin's Bonnet";"1"
"Aniyah";"slip 06";"Wyrm Greaves";"1"
"Aniyah";"slip 06";"Valor Surcoat";"1"
"Aniyah";"slip 06";"Scout's Socks";"1"
"Aniyah";"slip 06";"Koga Tekko";"1"
"Aniyah";"slip 06";"Saotome Haidate";"1"
"Aniyah";"slip 06";"Abyss Sollerets";"1"
"Aniyah";"slip 06";"Saotome Kote";"1"
"Aniyah";"slip 06";"Bard's Slippers";"1"
"Aniyah";"slip 06";"Saotome Kabuto";"1"
"Aniyah";"slip 06";"Koga Hakama";"1"
"Aniyah";"slip 06";"Scout's Bracers";"1"
"Aniyah";"slip 06";"Warrior's Mask";"1"
"Aniyah";"slip 06";"Abyss Cuirass";"1"
"Aniyah";"slip 06";"Valor Leggings";"1"
"Aniyah";"slip 06";"Valor Coronet";"1"
"Aniyah";"slip 06";"Valor Breeches";"1"
"Aniyah";"slip 06";"Koga Kyahan";"1"
"Aniyah";"slip 06";"Bard's Cuffs";"1"
"Aniyah";"slip 06";"Scout's Jerkin";"1"
"Aniyah";"slip 06";"Saotome Domaru";"1"
"Aniyah";"slip 06";"Scout's Braccae";"1"
"Aniyah";"slip 06";"Assassin's Culottes";"1"
"Aniyah";"slip 07";"Brd. Cuffs +1";"1"
"Aniyah";"slip 07";"Vlr. Breeches +1";"1"
"Aniyah";"slip 08";"Orison Locket";"1"
"Aniyah";"slip 08";"Ravager's Calligae";"1"
"Aniyah";"slip 08";"Unkai Sune-Ate";"1"
"Aniyah";"slip 08";"Mavi Tathlum";"1"
"Aniyah";"slip 08";"Lancer's Pelerine";"1"
"Aniyah";"slip 08";"Bale Choker";"1"
"Aniyah";"slip 08";"Creed Baudrier";"1"
"Aniyah";"slip 08";"Cirque Earring";"1"
"Aniyah";"slip 08";"Raider's Earring";"1"
"Aniyah";"slip 08";"Raider's Poulaines";"1"
"Aniyah";"slip 08";"Aoidos' Earring";"1"
"Aniyah";"slip 08";"Estq. Earring";"1"
"Aniyah";"slip 08";"Cirque Sash";"1"
"Aniyah";"slip 08";"Lncr. Schynbalds";"1"
"Aniyah";"slip 08";"Orison Earring";"1"
"Aniyah";"slip 08";"Goetia Earring";"1"
"Aniyah";"slip 08";"Charis Feather";"1"
"Aniyah";"slip 08";"Creed Collar";"1"
"Aniyah";"slip 08";"Mavi Scarf";"1"
"Aniyah";"slip 08";"Caller's Pendant";"1"
"Aniyah";"slip 08";"Goetia Mantle";"1"
"Aniyah";"slip 08";"Tantra Tathlum";"1"
"Aniyah";"slip 08";"Iga Dochugappa";"1"
"Aniyah";"slip 09";"Nvrch. Culottes +1";"1"
"Aniyah";"slip 09";"Raid. Bonnet +1";"1"
"Aniyah";"slip 09";"Nvrch. Bottes +1";"1"
"Aniyah";"slip 09";"Raider's Vest +1";"1"
"Aniyah";"slip 09";"Nvrch. Tricorne +1";"1"
"Aniyah";"slip 09";"Navarch's Frac +1";"1"
"Aniyah";"slip 09";"Raid. Poulaines +1";"1"
"Aniyah";"slip 09";"Nvrch. Gants +1";"1"
"Aniyah";"slip 09";"Raid. Culottes +1";"1"
"Aniyah";"slip 09";"Raid. Armlets +1";"1"
"Aniyah";"slip 10";"Aoidos' Calot +2";"1"
"Aniyah";"slip 10";"Iga Tekko +2";"1"
"Aniyah";"slip 10";"Iga Kyahan +2";"1"
"Aniyah";"slip 10";"Iga Hakama +2";"1"
"Aniyah";"slip 10";"Iga Ningi +2";"1"
"Aniyah";"slip 10";"Charis Shoes +2";"1"
"Aniyah";"slip 10";"Aoidos' Cothrn. +2";"1"
"Aniyah";"slip 10";"Ravager's Mask +2";"1"
"Aniyah";"slip 10";"Rvg. Mufflers +2";"1"
"Aniyah";"slip 10";"Rvg. Lorica +2";"1"
"Aniyah";"slip 10";"Charis Bangles +2";"1"
"Aniyah";"slip 10";"Rvg. Cuisses +2";"1"
"Aniyah";"slip 10";"Aoidos' Hngrln. +2";"1"
"Aniyah";"slip 10";"Rvg. Calligae +2";"1"
"Aniyah";"slip 10";"Charis Tights +2";"1"
"Aniyah";"slip 10";"Aoidos' Rhing. +2";"1"
"Aniyah";"slip 10";"Charis Tiara +2";"1"
"Aniyah";"slip 10";"Ad. Mnchtte. +2";"1"
"Aniyah";"slip 10";"Charis Casaque +2";"1"
"Aniyah";"slip 10";"Iga Zukin +2";"1"
"Aniyah";"slip 14";"Fea's Coronal";"1"
"Aniyah";"slip 14";"Usk. Gote +1";"1"
"Aniyah";"slip 14";"Thaumas Coat";"1"
"Aniyah";"slip 14";"Nabu's Tiara";"1"
"Aniyah";"slip 14";"Omodaka Gote";"1"
"Aniyah";"slip 15";"Anchorite's Crown";"1"
"Aniyah";"slip 15";"Foire Taj";"1"
"Aniyah";"slip 15";"Spaekona's Tonban";"1"
"Aniyah";"slip 15";"Foire Dastanas";"1"
"Aniyah";"slip 15";"Foire Babouches";"1"
"Aniyah";"slip 15";"Spae. Petasos";"1"
"Aniyah";"slip 15";"Spaekona's Coat";"1"
"Aniyah";"slip 15";"Anchorite's Cyclas";"1"
"Aniyah";"slip 15";"Foire Churidars";"1"
"Aniyah";"slip 15";"Foire Tobe";"1"
"Aniyah";"slip 16";"Anch. Gaiters +1";"1"
"Aniyah";"slip 16";"Anch. Hose +1";"1"
"Aniyah";"slip 16";"Theo. Duckbills +1";"1"
"Aniyah";"slip 16";"Tot. Gloves +1";"1"
"Aniyah";"slip 16";"Theo. Cap +1";"1"
"Aniyah";"slip 16";"Spae. Gloves +1";"1"
"Aniyah";"slip 16";"Tot. Jackcoat +1";"1"
"Aniyah";"slip 16";"Totemic Helm +1";"1"
"Aniyah";"slip 16";"Spae. Sabots +1";"1"
"Aniyah";"slip 16";"Anch. Gloves +1";"1"
"Aniyah";"slip 17";"Arch. Coat";"1"
"Aniyah";"slip 17";"Ankusa Trousers";"1"
"Aniyah";"slip 17";"Ankusa Gloves";"1"
"Aniyah";"slip 17";"Hes. Crown";"1"
"Aniyah";"slip 17";"Hes. Cyclas";"1"
"Aniyah";"slip 17";"Pitre Taj";"1"
"Aniyah";"slip 17";"Pitre Dastanas";"1"
"Aniyah";"slip 17";"Arch. Sabots";"1"
"Aniyah";"slip 17";"Arch. Tonban";"1"
"Aniyah";"slip 17";"Pitre Churidars";"1"
"Aniyah";"slip 17";"Arch. Petasos";"1"
"Aniyah";"slip 17";"Pitre Tobe";"1"
"Aniyah";"slip 17";"Ankusa Gaiters";"1"
"Aniyah";"slip 17";"Pitre Babouches";"1"
"Aniyah";"slip 17";"Ankusa Helm";"1"
"Aniyah";"slip 17";"Arch. Gloves";"1"
"Aniyah";"slip 17";"Ankusa Jackcoat";"1"
"Aniyah";"slip 18";"Glyph. Pigaches +1";"1"
"Aniyah";"slip 18";"Luhlaza Jubbah +1";"1"
"Aniyah";"slip 18";"Viti. Chapeau +1";"1"
"Aniyah";"slip 18";"Peda. M.Board +1";"1"
"Aniyah";"slip 18";"Peda. Gown +1";"1"
"Aniyah";"slip 18";"Peda. Pants +1";"1"
"Aniyah";"slip 18";"Viti. Gloves +1";"1"
"Aniyah";"slip 18";"Viti. Tabard +1";"1"
"Aniyah";"slip 18";"Viti. Tights +1";"1"
"Aniyah";"slip 18";"Piety Duckbills +1";"1"
"Aniyah";"slip 18";"Peda. Loafers +1";"1"
"Aniyah";"slip 18";"Piety Mitts +1";"1"
"Aniyah";"slip 18";"Glyphic Spats +1";"1"
"Aniyah";"slip 18";"Glyphic Bracers +1";"1"
"Aniyah";"slip 18";"Vitiation Boots +1";"1"
"Aniyah";"slip 18";"Hes. Gloves +1";"1"
"Aniyah";"slip 18";"Piety Briault +1";"1"
"Aniyah";"slip 18";"Luh. Bazubands +1";"1"
"Aniyah";"slip 18";"Luhlaza Shalwar +1";"1"
"Aniyah";"slip 18";"Piety Pantaln. +1";"1"
"Aniyah";"slip 18";"Peda. Bracers +1";"1"
"Aniyah";"slip 18";"Glyphic Horn +1";"1"
"Aniyah";"slip 18";"Piety Cap +1";"1"
"Aniyah";"slip 18";"Hes. Gaiters +1";"1"
"Aniyah";"slip 18";"Luh. Keffiyeh +1";"1"
"Aniyah";"slip 18";"Hes. Hose +1";"1"
"Aniyah";"slip 18";"Luhlaza Charuqs +1";"1"
"Aniyah";"slip 20";"Bhikku Hose";"1"
"Aniyah";"slip 20";"Bhikku Gaiters";"1"
"Aniyah";"slip 20";"Bhikku Gloves";"1"
"Aniyah";"slip 20";"Karagoz Scarpe";"1"
"Aniyah";"slip 20";"Karagoz Pantaloni";"1"
"Aniyah";"slip 20";"Karagoz Guanti";"1"
"Aniyah";"slip 20";"Wicce Petasos";"1"
"Aniyah";"slip 20";"Wicce Coat";"1"
"Aniyah";"slip 20";"Bhikku Crown";"1"
"Aniyah";"slip 20";"Karagoz Farsetto";"1"
"Aniyah";"slip 20";"Karagoz Capello";"1"
"Aniyah";"slip 20";"Wicce Chausses";"1"
"Aniyah";"slip 20";"Wicce Gloves";"1"
"Aniyah";"slip 20";"Bhikku Cyclas";"1"
"Aniyah";"slip 20";"Nukumi Quijotes";"1"
"Aniyah";"slip 21";"Azimuth Gloves +1";"1"
"Aniyah";"slip 21";"Nuk. Cabasset +1";"1"
"Aniyah";"slip 21";"Leth. Chappel +1";"1"
"Aniyah";"slip 21";"Azimuth Coat +1";"1"
"Aniyah";"slip 21";"Beck. Doublet +1";"1"
"Aniyah";"slip 21";"Arbatel Pants +1";"1"
"Aniyah";"slip 21";"Hashi. Basmak +1";"1"
"Aniyah";"slip 21";"Beckoner's Horn +1";"1"
"Aniyah";"slip 21";"Nukumi Gausape +1";"1"
"Aniyah";"slip 21";"Ebers Mitts +1";"1"
"Aniyah";"slip 21";"Arbatel Bonnet +1";"1"
"Aniyah";"slip 21";"Leth. Fuseau +1";"1"
"Aniyah";"slip 21";"Leth. Houseaux +1";"1"
"Aniyah";"slip 21";"Beck. Bracers +1";"1"
"Aniyah";"slip 21";"Arbatel Gown +1";"1"
"Aniyah";"slip 21";"Wicce Sabots +1";"1"
"Aniyah";"slip 21";"Arbatel Bracers +1";"1"
"Aniyah";"slip 21";"Hashishin Kavuk +1";"1"
"Aniyah";"slip 21";"Nukumi Manoplas +1";"1"
"Aniyah";"slip 21";"Ebers Duckbills +1";"1"
"Aniyah";"slip 21";"Leth. Gantherots +1";"1"
"Aniyah";"slip 21";"Lethargy Sayon +1";"1"
"Aniyah";"slip 21";"Ebers Bliaud +1";"1"
"Aniyah";"slip 21";"Hashishin Mintan +1";"1"
"Aniyah";"slip 21";"Hashishin Tayt +1";"1"
"Aniyah";"slip 21";"Beck. Pigaches +1";"1"
"Aniyah";"slip 21";"Ebers Pant. +1";"1"
"Aniyah";"slip 21";"Arbatel Loafers +1";"1"
"Aniyah";"slip 21";"Nukumi Ocreae +1";"1"
"Aniyah";"slip 21";"Beck. Spats +1";"1"
"Aniyah";"slip 21";"Hashi. Bazu. +1";"1"
"Aniyah";"slip 21";"Ebers Cap +1";"1"
"Aniyah";"slip 22";"Shadow Lord Shirt";"1"
"Aniyah";"slip 23";"Flam. Gambieras +2";"1"
"Aniyah";"slip 23";"Meghanada Ring";"1"
"Aniyah";"slip 23";"Mummu Gamash. +2";"1"
"Aniyah";"slip 23";"Sulevia's Plate. +2";"1"
"Aniyah";"slip 23";"Inyanga Jubbah +2";"1"
"Aniyah";"slip 23";"Hiza. Hizayoroi +2";"1"
"Aniyah";"slip 23";"Flam. Manopolas +2";"1"
"Aniyah";"slip 23";"Sulevia's Ring";"1"
"Aniyah";"slip 23";"Dullahan Shield";"1"
"Aniyah";"slip 23";"Hizamaru Ring";"1"
"Aniyah";"slip 23";"Tali'ah Sera. +2";"1"
"Aniyah";"slip 23";"Hiza. Somen　+2";"1"
"Aniyah";"slip 23";"Meg. Chausses +2";"1"
"Aniyah";"slip 23";"Mummu Kecks +2";"1"
"Aniyah";"slip 23";"Dullahan Axe";"1"
"Aniyah";"slip 23";"Ophidian Sword";"1"
"Aniyah";"slip 23";"Mummu Jacket +2";"1"
"Aniyah";"slip 23";"Meg. Cuirie +2";"1"
"Aniyah";"slip 23";"Inyanga Tiara +2";"1"
"Aniyah";"slip 23";"Soulflayer's Wand";"1"
"Aniyah";"slip 23";"Meg. Gloves +2";"1"
"Aniyah";"slip 23";"Tali'ah Ring";"1"
"Aniyah";"slip 23";"Meg. Jam. +2";"1"
"Aniyah";"slip 23";"Inyan. Dastanas +2";"1"
"Aniyah";"slip 23";"Tzee Xicu's Blade";"1"
"Aniyah";"slip 23";"Mallquis Ring";"1"
"Aniyah";"slip 23";"Flamma Korazin +2";"1"
"Aniyah";"slip 23";"Sulev. Leggings +2";"1"
"Aniyah";"slip 23";"Ayanmo Ring";"1"
"Aniyah";"slip 23";"Aya. Cosciales +2";"1"
"Aniyah";"slip 23";"Mummu Ring";"1"
"Aniyah";"slip 23";"Flamma Ring";"1"
"Aniyah";"slip 23";"Aya. Gambieras +2";"1"
"Aniyah";"slip 23";"Inyanga Ring";"1"
"Aniyah";"slip 23";"Aya. Manopolas +2";"1"
"Aniyah";"slip 23";"Hizamaru Kote +2";"1"
"Aniyah";"slip 23";"Flamma Dirs +2";"1"
"Aniyah";"slip 23";"Ayanmo Corazza +2";"1"
"Aniyah";"slip 23";"Aya. Zucchetto +2";"1"
"Aniyah";"slip 23";"Hiza. Sune-Ate +2";"1"
"Aniyah";"slip 23";"Tali'ah Crackows +2";"1"
"Aniyah";"slip 23";"Ranine Staff";"1"
"Aniyah";"slip 23";"Mummu Bonnet +2";"1"
"Aniyah";"slip 23";"Inyanga Shalwar +2";"1"
"Aniyah";"slip 23";"Flam. Zucchetto +2";"1"
"Aniyah";"slip 23";"Hiza. Haramaki +2";"1"
"Aniyah";"slip 23";"Meghanada Visor +2";"1"
"Aniyah";"slip 23";"Inyan. Crackows +2";"1"
"Aniyah";"slip 23";"Tali'ah Gages +2";"1"
"Aniyah";"slip 23";"Mummu Wrists +2";"1"
"Aniyah";"slip 23";"Tali'ah Manteel +2";"1"
"Aniyah";"slip 23";"Sulev. Cuisses +2";"1"
"Aniyah";"slip 23";"Tali'ah Turban +2";"1"
"Aniyah";"slip 23";"Sulev. Gauntlets +2";"1"
"Aniyah";"slip 23";"Sulevia's Mask +2";"1"
"Aniyah";"slip 24";"Assim. Charuqs +2";"1"
"Aniyah";"slip 24";"Atrophy Gloves +2";"1"
"Aniyah";"slip 24";"Atro. Boots +2";"1"
"Aniyah";"slip 24";"Assim. Shalwar +2";"1"
"Aniyah";"slip 24";"Atrophy Tights +2";"1"
"Aniyah";"slip 24";"Acad. Pants +2";"1"
"Aniyah";"slip 24";"Atrophy Tabard +2";"1"
"Aniyah";"slip 24";"Convo. Bracers +2";"1"
"Aniyah";"slip 24";"Acad. Mortar. +2";"1"
"Aniyah";"slip 24";"Assim. Bazu. +2";"1"
"Aniyah";"slip 24";"Atro. Chapeau +2";"1"
"Aniyah";"slip 24";"Assim. Jubbah +2";"1"
"Aniyah";"slip 24";"Acad. Gown +2";"1"
"Aniyah";"slip 24";"Tot. Trousers +2";"1"
"Aniyah";"slip 24";"Th. Pantaloons +2";"1"
"Aniyah";"slip 24";"Acad. Loafers +2";"1"
"Aniyah";"slip 24";"Acad. Bracers +2";"1"
"Aniyah";"slip 24";"Assim. Keffiyeh +2";"1"
"Aniyah";"slip 24";"Tot. Gaiters +2";"1"
"Aniyah";"slip 25";"Convo. Spats +3";"1"
"Aniyah";"slip 25";"Convoker's Horn +3";"1"
"Aniyah";"slip 25";"Theophany Mitts +3";"1"
"Aniyah";"slip 25";"Convo. Pigaches +3";"1"
"Aniyah";"slip 25";"Theo. Briault +3";"1"
"Aniyah";"slip 25";"Con. Doublet +3";"1"
"Aniyah";"slip 27";"Glyphic Doublet +3";"1"
"Aniyah";"slip 28";"Kaja Grip";"1"
"Aniyah";"slip 28";"Kaja Knife";"1"
"Aniyah";"slip 28";"Kaja Bow";"1"
"Aniyah";"slip 28";"Kaja Lance";"1"
"Aniyah";"slip 28";"Ajja Axe";"1"
"Aniyah";"slip 28";"Kaja Sword";"1"
"Aniyah";"key items";"Atmacite of the Slayer";"1"
"Aniyah";"key items";"Atma of the Merciless Matriarch";"1"
"Aniyah";"key items";"story of a youthful chocobo";"1"
"Aniyah";"key items";"Dynamis - Buburimu sliver";"1"
"Aniyah";"key items";"semi-pure alizarin yggzi";"1"
"Aniyah";"key items";"Atma of the Scarlet Wing";"1"
"Aniyah";"key items";"Kei’s bead";"1"
"Aniyah";"key items";"warped iron giant nail";"1"
"Aniyah";"key items";""Encyclopedia Icthyonnica"";"1"
"Aniyah";"key items";"Atmacite of Enticement";"1"
"Aniyah";"key items";"Atma of Illusions";"1"
"Aniyah";"key items";"Black Card";"1"
"Aniyah";"key items";"job gesture: dark knight";"1"
"Aniyah";"key items";"map of Ru'Hmet";"1"
"Aniyah";"key items";"lunar abyssite";"1"
"Aniyah";"key items";"prismatic fragment";"1"
"Aniyah";"key items";"periapt of emergence";"1"
"Aniyah";"key items";"map of Dio. Abdhaljs-Ghelsba";"1"
"Aniyah";"key items";"ashen stratum abyssite III";"1"
"Aniyah";"key items";"periapt of percipience";"1"
"Aniyah";"key items";"memorandoll";"1"
"Aniyah";"key items";"Atma of the Banisher";"1"
"Aniyah";"key items";"map of Tavnazia";"1"
"Aniyah";"key items";""Varicose Mineral Veins"";"1"
"Aniyah";"key items";"job gesture: paladin";"1"
"Aniyah";"key items";"map of Marjami Ravine";"1"
"Aniyah";"key items";"overgrown mandragora flower";"1"
"Aniyah";"key items";"Dhokmak's blood sigil";"1"
"Aniyah";"key items";"Xicu's rosary";"1"
"Aniyah";"key items";"eschan cellar";"1"
"Aniyah";"key items";"vivid periapt of concentration";"1"
"Aniyah";"key items";"map of the Horutoto Ruins";"1"
"Aniyah";"key items";"map of Ordelle's Caves";"1"
"Aniyah";"key items";"map of the Northlands area";"1"
"Aniyah";"key items";"Hydra Corps Insignia";"1"
"Aniyah";"key items";"airship pass for Kazham";"1"
"Aniyah";"key items";"airship pass";"1"
"Aniyah";"key items";""A Farewell to Freshwater"";"1"
"Aniyah";"key items";"map of Wajaom Woodlands";"1"
"Aniyah";"key items";"earthen charm";"1"
"Aniyah";"key items";"impure phlox yggzi";"1"
"Aniyah";"key items";"battle trophy: 3rd echelon";"1"
"Aniyah";"key items";"grimoire page";"1"
"Aniyah";"key items";"map of Abyssea - Misareaux";"1"
"Aniyah";"key items";"Bastok warp rune";"1"
"Aniyah";"key items";"Atma of Echoes";"1"
"Aniyah";"key items";"boarding permit";"1"
"Aniyah";"key items";"Atmacite of Exhortation";"1"
"Aniyah";"key items";"job breaker";"1"
"Aniyah";"key items";"map of Dynamis - Xarcabard";"1"
"Aniyah";"key items";"Atma of the Hybrid Beast";"1"
"Aniyah";"key items";"Atma of the Kirin";"1"
"Aniyah";"key items";"♪Crab companion";"1"
"Aniyah";"key items";"map of the Dangruf Wadi";"1"
"Aniyah";"key items";"Cyan Deep salt";"1"
"Aniyah";"key items";"bloodied bat fur";"1"
"Aniyah";"key items";"prototype attuner";"1"
"Aniyah";"key items";"ivory abyssite of perspicacity";"1"
"Aniyah";"key items";"vivid periapt of concord";"1"
"Aniyah";"key items";"Atma of the Horned Beast";"1"
"Aniyah";"key items";"runic key";"1"
"Aniyah";"key items";"dimensional compass";"1"
"Aniyah";"key items";"indigo stratum abyssite IV";"1"
"Aniyah";"key items";"void cluster";"1"
"Aniyah";"key items";"Mark of the Einherjar";"1"
"Aniyah";"key items";"Atmacite of Coercion";"1"
"Aniyah";"key items";"map of King Ranperre's Tomb";"1"
"Aniyah";"key items";"Tonberry key";"1"
"Aniyah";"key items";"aged Undying Naakual crest";"1"
"Aniyah";"key items";"Way of the Culinarian";"1"
"Aniyah";"key items";"Atma of Aquatic Ardor";"1"
"Aniyah";"key items";"voidstone";"1"
"Aniyah";"key items";""My First Furrow"";"1"
"Aniyah";"key items";"map of Abdh. Isle-Purgonorgo";"1"
"Aniyah";"key items";"azure abyssite of lenity";"1"
"Aniyah";"key items";"Brunhilde's feather";"1"
"Aniyah";"key items";"semi-pure celadon yggzi";"1"
"Aniyah";"key items";"Atma of the Burning Effigy";"1"
"Aniyah";"key items";""Watercrafting"";"1"
