"char";"storage";"item";"quantity"
"Dasmir";"wardrobe3";"Camulus's Mantle";"10"
"Dasmir";"wardrobe3";"Nusku Shield";"1"
"Dasmir";"wardrobe3";"Skulk. Poulaines +1";"1"
"Dasmir";"wardrobe3";"Laksa. Boots +2";"1"
"Dasmir";"wardrobe3";"Raider's Bmrng.";"1"
"Dasmir";"wardrobe3";"Pill. Culottes +2";"1"
"Dasmir";"wardrobe3";"Plun. Poulaines +1";"1"
"Dasmir";"wardrobe3";"Herculean Vest";"1"
"Dasmir";"wardrobe3";"Lanun Trews +1";"1"
"Dasmir";"wardrobe3";"Mummu Bonnet +2";"1"
"Dasmir";"wardrobe3";"Laksa. Frac +3";"1"
"Dasmir";"wardrobe3";"Yemaya Belt";"1"
"Dasmir";"wardrobe3";"Laksa. Tricorne +2";"1"
"Dasmir";"wardrobe3";"Oshosi Vest";"1"
"Dasmir";"wardrobe3";"Plun. Armlets +1";"1"
"Dasmir";"wardrobe3";"Samnuha Tights";"1"
"Dasmir";"wardrobe4";"Tali'ah Crackows +2";"1"
"Dasmir";"wardrobe4";"Cimmerian Sash";"1"
"Dasmir";"wardrobe4";"Evans Earring";"1"
"Dasmir";"wardrobe4";"Lugalbanda Earring";"1"
"Dasmir";"wardrobe4";"Adoulin's Refuge +1";"1"
"Dasmir";"wardrobe4";"Shomonjijoe +1";"1"
"Dasmir";"wardrobe4";"Incarnation Sash";"1"
"Dasmir";"wardrobe4";"Beck. Doublet +1";"1"
"Dasmir";"wardrobe4";"Convo. Spats +3";"1"
"Dasmir";"wardrobe4";"Con. Doublet +3";"1"
"Dasmir";"wardrobe4";"Amalric Coif";"1"
"Dasmir";"wardrobe4";"Amalric Gages";"1"
"Dasmir";"wardrobe4";"Nirvana";"1"
"Dasmir";"wardrobe4";"Glyphic Horn +1";"1"
"Dasmir";"wardrobe4";"Kaja Grip";"1"
"Dasmir";"wardrobe4";"Varar Ring +1";"2"
"Dasmir";"wardrobe4";"Apogee Slacks +1";"1"
"Dasmir";"wardrobe4";"Convoker's Horn +3";"1"
"Dasmir";"wardrobe4";"Glyph. Pigaches +1";"1"
"Dasmir";"wardrobe4";"Beckoner's Horn +1";"1"
"Dasmir";"wardrobe4";"Apo. Dalmatica +1";"1"
"Dasmir";"wardrobe4";"Vox Grip";"1"
"Dasmir";"wardrobe4";"Councilor's Garb";"1"
"Dasmir";"wardrobe4";"Sancus Sachet +1";"1"
"Dasmir";"wardrobe4";"Mephitas's Ring";"1"
"Dasmir";"wardrobe4";"Caller's Earring";"1"
"Dasmir";"wardrobe4";"Gelos Earring";"1"
"Dasmir";"wardrobe4";"Rubeus Boots";"1"
"Dasmir";"wardrobe4";"Phalaina Locket";"1"
"Dasmir";"wardrobe4";"Grioavolr";"1"
"Dasmir";"wardrobe4";"Nibiru Staff";"1"
"Dasmir";"wardrobe4";"Malevolence";"2"
"Dasmir";"wardrobe4";"Convo. Bracers +2";"1"
"Dasmir";"wardrobe4";"Engulfer Cape";"1"
"Dasmir";"wardrobe4";"Regal Belt";"1"
"Dasmir";"wardrobe4";"Astute Cape";"1"
"Dasmir";"wardrobe4";"Tali'ah Sera. +2";"1"
"Dasmir";"wardrobe4";"Beck. Pigaches +1";"1"
"Dasmir";"wardrobe4";"Helios Band";"1"
"Dasmir";"wardrobe4";"Caller's Pendant";"1"
"Dasmir";"wardrobe4";"Asteria Mitts +1";"1"
"Dasmir";"wardrobe4";"Mizu. Kubikazari";"1"
"Dasmir";"wardrobe4";"Volte Hose";"1"
"Dasmir";"wardrobe4";"Vadose Rod";"1"
"Dasmir";"wardrobe4";"Enticer's Pants";"1"
"Dasmir";"wardrobe4";"Elan Strap +1";"1"
"Dasmir";"wardrobe4";"Mephitas's Ring +1";"1"
"Dasmir";"wardrobe4";"Shulmanu Collar";"1"
"Dasmir";"wardrobe4";"Apogee Pumps +1";"2"
"Dasmir";"wardrobe4";"Mujin Band";"1"
"Dasmir";"wardrobe4";"Welkin Crown";"1"
"Dasmir";"wardrobe4";"Convo. Pigaches +3";"1"
"Dasmir";"wardrobe4";"Consumm. Torque";"1"
"Dasmir";"wardrobe4";"Enmerkar Earring";"1"
"Dasmir";"wardrobe4";"Beck. Bracers +1";"1"
"Dasmir";"wardrobe4";"Tali'ah Manteel +2";"1"
"Dasmir";"wardrobe4";"Sacrifice Torque";"1"
"Dasmir";"wardrobe4";"Adad Amulet";"1"
"Dasmir";"wardrobe4";"Glyphic Bracers +1";"1"
"Dasmir";"wardrobe4";"Glyphic Spats +1";"1"
"Dasmir";"wardrobe4";"Gridarvor";"1"
"Dasmir";"wardrobe4";"Apogee Crown +1";"1"
"Dasmir";"wardrobe4";"Campestres's Cape";"4"
"Dasmir";"wardrobe4";"Tali'ah Turban +2";"1"
"Dasmir";"wardrobe4";"Tali'ah Gages +2";"1"
"Dasmir";"wardrobe4";"Glyphic Doublet +3";"1"
"Dasmir";"wardrobe4";"Merlinic Dastanas";"4"
"Dasmir";"wardrobe4";"Espiritus";"1"
"Dasmir";"wardrobe4";"Beck. Spats +1";"1"
"Dasmir";"wardrobe4";"Amalric Nails";"1"
"Dasmir";"wardrobe4";"Medium's Sabots";"1"
"Dasmir";"slip 01";"Goliard Chapeau";"1"
"Dasmir";"slip 01";"Njord's Ledelsens";"1"
"Dasmir";"slip 01";"Enyo's Gauntlets";"1"
"Dasmir";"slip 01";"Freyr's Gloves";"1"
"Dasmir";"slip 01";"Goliard Clogs";"1"
"Dasmir";"slip 01";"Freyr's Trousers";"1"
"Dasmir";"slip 01";"Njord's Gloves";"1"
"Dasmir";"slip 01";"Nemain's Robe";"1"
"Dasmir";"slip 01";"Anu's Gages";"1"
"Dasmir";"slip 01";"T.kazu Sune-Ate";"1"
"Dasmir";"slip 01";"Anu's Tiara";"1"
"Dasmir";"slip 01";"Phobos's Gnt.";"1"
"Dasmir";"slip 01";"Nemain's Sabots";"1"
"Dasmir";"slip 01";"Nemain's Cuffs";"1"
"Dasmir";"slip 01";"Marduk's Tiara";"1"
"Dasmir";"slip 01";"Nemain's Slops";"1"
"Dasmir";"slip 01";"Askar Zucchetto";"1"
"Dasmir";"slip 01";"Phobos's Sabat.";"1"
"Dasmir";"slip 01";"Deimos's Leggings";"1"
"Dasmir";"slip 01";"Anu's Gaiters";"1"
"Dasmir";"slip 01";"Freya's Gloves";"1"
"Dasmir";"slip 01";"Bodb's Slops";"1"
"Dasmir";"slip 01";"Denali Gamashes";"1"
"Dasmir";"slip 01";"Goliard Trews";"1"
"Dasmir";"slip 01";"H.kazu Hachimaki";"1"
"Dasmir";"slip 01";"Marduk's Crackows";"1"
"Dasmir";"slip 01";"Omega Ring";"1"
"Dasmir";"slip 01";"Freyr's Jerkin";"1"
"Dasmir";"slip 01";"Njord's Trousers";"1"
"Dasmir";"slip 01";"Bodb's Pigaches";"1"
"Dasmir";"slip 01";"Denali Bonnet";"1"
"Dasmir";"slip 01";"Macha's Coat";"1"
"Dasmir";"slip 01";"Usukane Somen";"1"
"Dasmir";"slip 01";"Morgana's Choker";"1"
"Dasmir";"slip 01";"Ea's Dastanas";"1"
"Dasmir";"slip 02";"Prudence Rod";"1"
"Dasmir";"slip 02";"Hope Staff";"1"
"Dasmir";"slip 02";"Zenith Mitts";"1"
"Dasmir";"slip 02";"Genbu's Kabuto";"1"
"Dasmir";"slip 02";"Altruistic Cape";"1"
"Dasmir";"slip 02";"Zenith Slacks";"1"
"Dasmir";"slip 02";"Dalmatica";"1"
"Dasmir";"slip 02";"Hecatomb Cap";"1"
"Dasmir";"slip 02";"Suzaku's Sune-Ate";"1"
"Dasmir";"slip 02";"Nashira Gages";"1"
"Dasmir";"slip 02";"Love Torque";"1"
"Dasmir";"slip 02";"Byakko's Axe";"1"
"Dasmir";"slip 02";"Boxer's Mantle";"1"
"Dasmir";"slip 02";"Zenith Crown";"1"
"Dasmir";"slip 02";"Faith Baghnakhs";"1"
"Dasmir";"slip 02";"Justice Sword";"1"
"Dasmir";"slip 02";"Hope Torque";"1"
"Dasmir";"slip 02";"Justice Torque";"1"
"Dasmir";"slip 02";"Seiryu's Sword";"1"
"Dasmir";"slip 02";"Suzaku's Scythe";"1"
"Dasmir";"slip 02";"Crm. Scale Mail";"1"
"Dasmir";"slip 02";"Byakko's Haidate";"1"
"Dasmir";"slip 02";"Seiryu's Kote";"1"
"Dasmir";"slip 03";"Aurum Cuisses";"1"
"Dasmir";"slip 03";"Twilight Cape";"1"
"Dasmir";"slip 03";"Oracle's Gloves";"1"
"Dasmir";"slip 03";"Oracle's Cap";"1"
"Dasmir";"slip 03";"Ogier's Gauntlets";"1"
"Dasmir";"slip 03";"Oracle's Pigaches";"1"
"Dasmir";"slip 03";"Oracle's Braconi";"1"
"Dasmir";"slip 03";"Twilight Knife";"1"
"Dasmir";"slip 03";"Twilight Scythe";"1"
"Dasmir";"slip 03";"Aurum Cuirass";"1"
"Dasmir";"slip 03";"Enkidu's Mittens";"1"
"Dasmir";"slip 03";"Enkidu's Harness";"1"
"Dasmir";"slip 03";"Twilight Belt";"1"
"Dasmir";"slip 03";"Aurum Gauntlets";"1"
"Dasmir";"slip 03";"Twilight Torque";"1"
"Dasmir";"slip 03";"Oracle's Robe";"1"
"Dasmir";"slip 03";"Twilight Mail";"1"
"Dasmir";"slip 03";"Enkidu's Cap";"1"
"Dasmir";"slip 03";"Aurum Armet";"1"
"Dasmir";"slip 03";"Aurum Sabatons";"1"
"Dasmir";"slip 03";"Enkidu's Leggings";"1"
"Dasmir";"slip 03";"Enkidu's Subligar";"1"
"Dasmir";"slip 04";"Kukulcan's Staff";"1"
"Dasmir";"slip 04";"Trump Gun";"1"
"Dasmir";"slip 04";"Fencing Degen";"1"
"Dasmir";"slip 04";"Marauder's Knife";"1"
"Dasmir";"slip 06";"Warrior's Mufflers";"1"
"Dasmir";"slip 06";"Saotome Haidate";"1"
"Dasmir";"slip 06";"Mirage Keffiyeh";"1"
"Dasmir";"slip 06";"Melee Crown";"1"
"Dasmir";"slip 06";"Bard's Jstcorps";"1"
"Dasmir";"slip 06";"Warrior's Calligae";"1"
"Dasmir";"slip 06";"Etoile Shoes";"1"
"Dasmir";"slip 06";"Monster Gaiters";"1"
"Dasmir";"slip 06";"Warrior's Cuisses";"1"
"Dasmir";"slip 06";"Bard's Roundlet";"1"
"Dasmir";"slip 06";"Valor Cape";"1"
"Dasmir";"slip 06";"Abyss Burgeonet";"1"
"Dasmir";"slip 06";"Valor Surcoat";"1"
"Dasmir";"slip 06";"Koga Hatsuburi";"1"
"Dasmir";"slip 06";"Pantin Taj";"1"
"Dasmir";"slip 06";"Etoile Casaque";"1"
"Dasmir";"slip 06";"Assassin's Cape";"1"
"Dasmir";"slip 06";"Bard's Cannions";"1"
"Dasmir";"slip 06";"Melee Cyclas";"1"
"Dasmir";"slip 06";"Mirage Charuqs";"1"
"Dasmir";"slip 06";"Pantin Babouches";"1"
"Dasmir";"slip 06";"Warrior's Mask";"1"
"Dasmir";"slip 06";"Etoile Tights";"1"
"Dasmir";"slip 06";"Monster Trousers";"1"
"Dasmir";"slip 06";"Etoile Bangles";"1"
"Dasmir";"slip 06";"Warrior's Lorica";"1"
"Dasmir";"slip 06";"Etoile Tiara";"1"
"Dasmir";"slip 06";"Pantin Churidars";"1"
"Dasmir";"slip 06";"Valor Gauntlets";"1"
"Dasmir";"slip 06";"Sorcerer's Belt";"1"
"Dasmir";"slip 06";"Koga Tekko";"1"
"Dasmir";"slip 06";"Mirage Shalwar";"1"
"Dasmir";"slip 06";"Scout's Beret";"1"
"Dasmir";"slip 06";"Wyrm Armet";"1"
"Dasmir";"slip 06";"Mirage Bazubands";"1"
"Dasmir";"slip 06";"Wyrm Brais";"1"
"Dasmir";"slip 06";"Melee Hose";"1"
"Dasmir";"slip 06";"Wyrm Greaves";"1"
"Dasmir";"slip 06";"Duelist's Belt";"1"
"Dasmir";"slip 06";"Abyss Gauntlets";"1"
"Dasmir";"slip 06";"Pantin Dastanas";"1"
"Dasmir";"slip 06";"Koga Chainmail";"1"
"Dasmir";"slip 06";"Valor Leggings";"1"
"Dasmir";"slip 06";"Saotome Kote";"1"
"Dasmir";"slip 06";"Bard's Slippers";"1"
"Dasmir";"slip 06";"Melee Gloves";"1"
"Dasmir";"slip 06";"Koga Hakama";"1"
"Dasmir";"slip 06";"Monster Jackcoat";"1"
"Dasmir";"slip 06";"Bard's Cuffs";"1"
"Dasmir";"slip 06";"Melee Gaiters";"1"
"Dasmir";"slip 06";"Cleric's Mitts";"1"
"Dasmir";"slip 06";"Valor Coronet";"1"
"Dasmir";"slip 06";"Valor Breeches";"1"
"Dasmir";"slip 06";"Koga Kyahan";"1"
"Dasmir";"slip 06";"Monster Gloves";"1"
"Dasmir";"slip 06";"Scout's Jerkin";"1"
"Dasmir";"slip 06";"Abyss Sollerets";"1"
"Dasmir";"slip 06";"Scout's Braccae";"1"
"Dasmir";"slip 06";"Scout's Socks";"1"
"Dasmir";"slip 07";"Mst. Trousers +1";"1"
"Dasmir";"slip 07";"Sct. Socks +1";"1"
"Dasmir";"slip 08";"Orison Locket";"1"
"Dasmir";"slip 08";"Ravager's Earring";"1"
"Dasmir";"slip 08";"Raider's Earring";"1"
"Dasmir";"slip 08";"Savant's Earring";"1"
"Dasmir";"slip 08";"Creed Collar";"1"
"Dasmir";"slip 08";"Mavi Tathlum";"1"
"Dasmir";"slip 08";"Charis Earring";"1"
"Dasmir";"slip 08";"Estq. Earring";"1"
"Dasmir";"slip 08";"Iga Dochugappa";"1"
"Dasmir";"slip 08";"Orison Earring";"1"
"Dasmir";"slip 08";"Tantra Earring";"1"
"Dasmir";"slip 08";"Estoqueur's Collar";"1"
"Dasmir";"slip 08";"Creed Baudrier";"1"
"Dasmir";"slip 08";"Savant's Treatise";"1"
"Dasmir";"slip 08";"Cirque Earring";"1"
"Dasmir";"slip 08";"Charis Feather";"1"
"Dasmir";"slip 08";"Unkai Sugemino";"1"
"Dasmir";"slip 08";"Lancer's Pelerine";"1"
"Dasmir";"slip 08";"Aoidos' Earring";"1"
"Dasmir";"slip 08";"Estoqueur's Cape";"1"
"Dasmir";"slip 08";"Cirque Sash";"1"
"Dasmir";"slip 08";"Lncr. Schynbalds";"1"
"Dasmir";"slip 08";"Bale Sollerets";"1"
"Dasmir";"slip 08";"Ferine Necklace";"1"
"Dasmir";"slip 08";"Ravager's Orb";"1"
"Dasmir";"slip 08";"Aoidos' Matinee";"1"
"Dasmir";"slip 08";"Sylvan Scarf";"1"
"Dasmir";"slip 08";"Navarch's Mantle";"1"
"Dasmir";"slip 08";"Goetia Mantle";"1"
"Dasmir";"slip 08";"Tantra Tathlum";"1"
"Dasmir";"slip 08";"Orison Cape";"1"
"Dasmir";"slip 09";"Mavi Tayt +1";"1"
"Dasmir";"slip 09";"Cirque Scarpe +1";"1"
"Dasmir";"slip 09";"Cirque Guanti +1";"1"
"Dasmir";"slip 09";"Mavi Mintan +1";"1"
"Dasmir";"slip 09";"Cirque Cappello +1";"1"
"Dasmir";"slip 09";"Cirq. Pantaloni +1";"1"
"Dasmir";"slip 09";"Cirque Farsetto +1";"1"
"Dasmir";"slip 09";"Mavi Kavuk +1";"1"
"Dasmir";"slip 09";"Mv. Bazubands +1";"1"
"Dasmir";"slip 09";"Mavi Basmak +1";"1"
"Dasmir";"slip 10";"Unkai Kote +2";"1"
"Dasmir";"slip 10";"Ferine Quijotes +2";"1"
"Dasmir";"slip 10";"Iga Tekko +2";"1"
"Dasmir";"slip 10";"Iga Kyahan +2";"1"
"Dasmir";"slip 10";"Tantra Crown +2";"1"
"Dasmir";"slip 10";"Sylvan Caban +2";"1"
"Dasmir";"slip 10";"Syl. Glvltte. +2";"1"
"Dasmir";"slip 10";"Unkai Haidate +2";"1"
"Dasmir";"slip 10";"Aoidos' Cothrn. +2";"1"
"Dasmir";"slip 10";"Rvg. Lorica +2";"1"
"Dasmir";"slip 10";"Ferine Cabasset +2";"1"
"Dasmir";"slip 10";"Rvg. Cuisses +2";"1"
"Dasmir";"slip 10";"Aoidos' Hngrln. +2";"1"
"Dasmir";"slip 10";"Sylvan Gapette +2";"1"
"Dasmir";"slip 10";"Charis Tights +2";"1"
"Dasmir";"slip 10";"Tantra Hose +2";"1"
"Dasmir";"slip 10";"Tantra Cyclas +2";"1"
"Dasmir";"slip 10";"Tantra Gaiters +2";"1"
"Dasmir";"slip 10";"Charis Casaque +2";"1"
"Dasmir";"slip 10";"Iga Zukin +2";"1"
"Dasmir";"slip 10";"Charis Shoes +2";"1"
"Dasmir";"slip 10";"Sylvan Bragues +2";"1"
"Dasmir";"slip 10";"Ravager's Mask +2";"1"
"Dasmir";"slip 10";"Ferine Gausape +2";"1"
"Dasmir";"slip 10";"Rvg. Mufflers +2";"1"
"Dasmir";"slip 10";"Iga Hakama +2";"1"
"Dasmir";"slip 10";"Iga Ningi +2";"1"
"Dasmir";"slip 10";"Frn. Manoplas +2";"1"
"Dasmir";"slip 10";"Charis Bangles +2";"1"
"Dasmir";"slip 10";"Aoidos' Calot +2";"1"
"Dasmir";"slip 10";"Unkai Domaru +2";"1"
"Dasmir";"slip 10";"Tantra Gloves +2";"1"
"Dasmir";"slip 10";"Unkai Sune-Ate +2";"1"
"Dasmir";"slip 10";"Rvg. Calligae +2";"1"
"Dasmir";"slip 10";"Ferine Ocreae +2";"1"
"Dasmir";"slip 10";"Aoidos' Rhing. +2";"1"
"Dasmir";"slip 10";"Charis Tiara +2";"1"
"Dasmir";"slip 10";"Ad. Mnchtte. +2";"1"
"Dasmir";"slip 10";"Sylvan Bottln. +2";"1"
"Dasmir";"slip 10";"Unkai Kabuto +2";"1"
"Dasmir";"slip 11";"Alliance Shirt";"1"
"Dasmir";"slip 14";"Neit's Cuffs";"1"
"Dasmir";"slip 14";"Ate's Cuirass";"1"
"Dasmir";"slip 14";"Ker's Sollerets";"1"
"Dasmir";"slip 14";"Usk. Somen +1";"1"
"Dasmir";"slip 14";"Ares' Gauntlets +1";"1"
"Dasmir";"slip 14";"Marduk's Jubbah +1";"1"
"Dasmir";"slip 14";"Namru's Crackows";"1"
"Dasmir";"slip 14";"Ares' Flanchard +1";"1"
"Dasmir";"slip 15";"Pillager's Armlets";"1"
"Dasmir";"slip 20";"Skulker's Armlets";"1"
"Dasmir";"slip 22";"Shadow Lord Shirt";"1"
"Dasmir";"slip 23";"Hiza. Sune-Ate +2";"1"
"Dasmir";"slip 23";"Meghanada Ring";"1"
"Dasmir";"slip 23";"Tzee Xicu's Blade";"1"
"Dasmir";"slip 23";"Hiza. Somen　+2";"1"
"Dasmir";"slip 23";"Hiza. Haramaki +2";"1"
"Dasmir";"slip 23";"Hiza. Hizayoroi +2";"1"
"Dasmir";"slip 23";"Sulevia's Ring";"1"
"Dasmir";"slip 23";"Hizamaru Kote +2";"1"
"Dasmir";"slip 23";"Ayanmo Ring";"1"
"Dasmir";"slip 23";"Jhakri Ring";"1"
"Dasmir";"slip 23";"Hizamaru Ring";"1"
"Dasmir";"key items";"crimson orb";"1"
"Dasmir";"key items";"Atmacite of the Slayer";"1"
"Dasmir";"key items";"Atma of the Merciless Matriarch";"1"
"Dasmir";"key items";"story of an impatient chocobo";"1"
"Dasmir";"key items";"Atmacite of Provenance";"1"
"Dasmir";"key items";"semi-pure alizarin yggzi";"1"
"Dasmir";"key items";"Atma of the Scarlet Wing";"1"
"Dasmir";"key items";"Atma of the Zenith";"1"
"Dasmir";"key items";"prairie chocograph";"1"
"Dasmir";"key items";"Kei’s bead";"1"
"Dasmir";"key items";"warped iron giant nail";"1"
"Dasmir";"key items";""Encyclopedia Icthyonnica"";"1"
"Dasmir";"key items";"Captain Argus's linkpearl";"1"
"Dasmir";"key items";"Atmacite of Enticement";"1"
"Dasmir";"key items";"Atma of Illusions";"1"
"Dasmir";"key items";"Black Card";"1"
"Dasmir";"key items";"Atmacite of Deluges";"1"
"Dasmir";"key items";"job gesture: dark knight";"1"
"Dasmir";"key items";"map of Ru'Hmet";"1"
"Dasmir";"key items";"lunar abyssite";"1"
"Dasmir";"key items";"prismatic fragment";"1"
"Dasmir";"key items";"periapt of emergence";"1"
"Dasmir";"key items";"ashen stratum abyssite III";"1"
"Dasmir";"key items";"periapt of percipience";"1"
"Dasmir";"key items";"memorandoll";"1"
"Dasmir";"key items";"Atma of the Banisher";"1"
"Dasmir";"key items";"map of Tavnazia";"1"
"Dasmir";"key items";""Varicose Mineral Veins"";"1"
"Dasmir";"key items";"job gesture: paladin";"1"
"Dasmir";"key items";"grimoire";"1"
"Dasmir";"key items";"Atmacite of Imperium";"1"
"Dasmir";"key items";"shadow throne";"1"
"Dasmir";"key items";"Atma of the Fallen One";"1"
"Dasmir";"key items";"Dhokmak's blood sigil";"1"
"Dasmir";"key items";"Xicu's rosary";"1"
"Dasmir";"key items";"green bracelet";"1"
"Dasmir";"key items";"map of the Toraimarai Canal";"1"
"Dasmir";"key items";"vivid periapt of concentration";"1"
"Dasmir";"key items";"map of the Horutoto Ruins";"1"
"Dasmir";"key items";"map of Ordelle's Caves";"1"
"Dasmir";"key items";"map of the Northlands area";"1"
"Dasmir";"key items";"Hydra Corps Insignia";"1"
"Dasmir";"key items";"airship pass for Kazham";"1"
"Dasmir";"key items";"dusky periapt of adaptability";"1"
"Dasmir";"key items";"periapt of emergence";"1"
"Dasmir";"key items";"piece of inviolable bark";"1"
"Dasmir";"key items";"battle trophy: 1st echelon";"1"
"Dasmir";"key items";"impure phlox yggzi";"1"
"Dasmir";"key items";"battle trophy: 3rd echelon";"1"
"Dasmir";"key items";"Captain Rashid's linkpearl";"1"
"Dasmir";"key items";"Hen. FB op. materials container";"1"
"Dasmir";"key items";"map of Abyssea - Misareaux";"1"
"Dasmir";"key items";"Bastok warp rune";"1"
"Dasmir";"key items";"Mar. FB op. materials container";"1"
"Dasmir";"key items";"dusky periapt of vigilance";"1"
"Dasmir";"key items";"boarding permit";"1"
"Dasmir";"key items";"voidstone";"1"
"Dasmir";"key items";"job breaker";"1"
"Dasmir";"key items";"Atma of the Hybrid Beast";"1"
"Dasmir";"key items";"reliquiarium key";"1"
"Dasmir";"key items";"♪Crab companion";"1"
"Dasmir";"key items";"map of the Dangruf Wadi";"1"
"Dasmir";"key items";"vial of shrouded sand";"1"
"Dasmir";"key items";"prototype attuner";"1"
"Dasmir";"key items";"ivory abyssite of perspicacity";"1"
"Dasmir";"key items";"vivid periapt of concord";"1"
"Dasmir";"key items";"Atma of the Horned Beast";"1"
"Dasmir";"key items";"runic key";"1"
"Dasmir";"key items";"dimensional compass";"1"
"Dasmir";"key items";"indigo stratum abyssite IV";"1"
"Dasmir";"key items";"Mark of the Einherjar";"1"
"Dasmir";"key items";"Hydra Corps Battle Standard";"1"
"Dasmir";"key items";"map of King Ranperre's Tomb";"1"
"Dasmir";"key items";"Tonberry key";"1"
"Dasmir";"key items";"Atma of Apparitions";"1"
"Dasmir";"key items";"Atma of Aquatic Ardor";"1"
"Dasmir";"key items";"voidstone";"1"
"Dasmir";"key items";"Atma of the Rapid Reptilian";"1"
"Dasmir";"key items";""My First Furrow"";"1"
"Dasmir";"key items";"map of Abdh. Isle-Purgonorgo";"1"
"Dasmir";"key items";"azure abyssite of lenity";"1"
"Dasmir";"key items";"Brunhilde's feather";"1"
"Dasmir";"key items";"semi-pure celadon yggzi";"1"
"Dasmir";"key items";"Atma of the Burning Effigy";"1"
"Dasmir";"key items";""Watercrafting"";"1"
"Dasmir";"key items";"Atma of the Blinding Horn";"1"
"Dasmir";"key items";""Dredging's No Drudgery"";"1"
"Dasmir";"key items";"jade abyssite of merit";"1"
"Dasmir";"key items";"Shard of Arrogance";"1"
"Dasmir";"key items";"manaclipper multi-ticket";"1"
"Dasmir";"key items";"Atma of the Solitary One";"1"
"Dasmir";"key items";"Altepa gate crystal";"1"
"Dasmir";"key items";"Shard of Cowardice";"1"
"Dasmir";"key items";"Dem gate crystal";"1"
"Dasmir";"key items";"dusky periapt of concentration";"1"
"Dasmir";"key items";"Atma of the Adamantine";"1"
"Dasmir";"key items";"♪Hippogryph companion";"1"
"Dasmir";"key items";"colorful abyssite";"1"
"Dasmir";"key items";"Rabao warp rune";"1"
"Dasmir";"key items";"Seedspall Roseum";"1"
"Dasmir";"key items";"verm. abyssite of perspicacity";"1"
"Dasmir";"key items";"Jugner gate crystal";"1"
"Dasmir";"key items";"squire certificate";"1"
"Dasmir";"key items";""Verdant and Verdon'ts"";"1"
"Dasmir";"key items";"job gesture: thief";"1"
"Dasmir";"key items";"Dkhaaya's research journal";"1"
"Dasmir";"key items";"Atma of Perfect Attendance";"1"
"Dasmir";"key items";"map of the Sacrarium";"1"
"Dasmir";"key items";"goldsmithing order";"1"
"Dasmir";"key items";"rainbow resonator";"1"
"Dasmir";"key items";"Atma of the Beast King";"1"
"Dasmir";"key items";"Dynamis - Tavnazia sliver";"1"
"Dasmir";"key items";"heart of the bushin";"1"
"Dasmir";"key items";"Atma of the Frozen Fetters";"1"
"Dasmir";"key items";""Sow★Your★Seed!"";"1"
"Dasmir";"key items";"scarlet abyssite of lenity";"1"
"Dasmir";"key items";"ivory abyssite of sojourn";"1"
"Dasmir";"key items";"Pashhow gate crystal";"1"
"Dasmir";"key items";"Delkfutt key";"1"
"Dasmir";"key items";"Mea gate crystal";"1"
"Dasmir";"key items";"Phoenix's blessing";"1"
"Dasmir";"key items";"Vahzl gate crystal";"1"
"Dasmir";"key items";"Shard of Apathy";"1"
"Dasmir";"key items";"Atma of the Sea Daughter";"1"
"Dasmir";"key items";"Atma of the Desert Worm";"1"
"Dasmir";"key items";"bloodied saber tooth";"1"
"Dasmir";"key items";"Atma of the Voracious Violet";"1"
"Dasmir";"key items";"cast metal plate";"1"
"Dasmir";"key items";"Atma of the Strangling Wind";"1"
"Dasmir";"key items";"amber-colored seal";"1"
"Dasmir";"key items";"Atma of the Stronghold";"1"
"Dasmir";"key items";"Meriphataud gate crystal";"1"
"Dasmir";"key items";"jagged apkallu beak";"1"
"Dasmir";"key items";"San d'Oria Trust permit";"1"
"Dasmir";"key items";"malodorous marid fur";"1"
"Dasmir";"key items";"tattered Maze Monger pouch";"1"
"Dasmir";"key items";"Atma of the Ebon Hoof";"1"
"Dasmir";"key items";"Rosulatia's pome";"1"
"Dasmir";"key items";"crimson abyssite of acumen";"1"
"Dasmir";"key items";"Atma of the Deep Devourer";"1"
"Dasmir";"key items";"ivory abyssite of avarice";"1"
"Dasmir";"key items";"Atma of the Undying";"1"
"Dasmir";"key items";"job gesture: bard";"1"
"Dasmir";"key items";"Sicklemoon salt";"1"
"Dasmir";"key items";"map of Oldton Movalpolos";"1"
"Dasmir";"key items";"Atma of Stormbreath";"1"
"Dasmir";"key items";"map of Temple of Uggalepih";"1"
"Dasmir";"key items";"Gold Ensorcellment";"1"
"Dasmir";"key items";"vial of dream incense";"1"
"Dasmir";"key items";"map of Newton Movalpolos";"1"
"Dasmir";"key items";"Atma of the Lion";"1"
"Dasmir";"key items";"Atmacite of the Forager";"1"
"Dasmir";"key items";"steaming cerberus tongue";"1"
"Dasmir";"key items";"Captain Wildcat badge";"1"
"Dasmir";"key items";"map of Al'Taieu";"1"
"Dasmir";"key items";"Ye Olde Mannequin Catalogue";"1"
"Dasmir";"key items";"map of Hu'Xzoi";"1"
"Dasmir";"key items";"map of Castle Oztroja";"1"
"Dasmir";"key items";"job gesture: monk";"1"
"Dasmir";"key items";"maddening petrifact";"1"
"Dasmir";"key items";"Atma of the Baying Moon";"1"
"Dasmir";"key items";"job gesture: samurai";"1"
"Dasmir";"key items";"sapphire abyssite of fortune";"1"
"Dasmir";"key items";"Moonlit Path phantom gem";"1"
"Dasmir";"key items";"map of Bostaunieux Oubliette";"1"
"Dasmir";"key items";"Whitegate warp rune";"1"
